时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,蓝绿藻
05/30/2015 09:00:00,25.40,6.47,57.00,61.70,8.63,1.16,0.13,0.10,0.25,3.97,3437.92
05/30/2015 12:00:00,26.30,6.56,58.00,67.20,8.45,1.02,0.15,0.09,0.25,4.56,4147.92
05/30/2015 15:00:00,25.70,6.57,57.00,64.30,8.60,2.04,0.14,0.10,0.14,5.02,6851.67
05/30/2015 18:00:00,25.70,6.57,60.00,62.50,8.69,2.10,0.15,0.10,0.14,4.03,4234.17
05/30/2015 21:00:00,24.60,6.51,56.00,83.90,8.80,1.82,0.15,0.09,0.22,2.01,3560.00
05/31/2015 00:00:00,24.40,6.48,43.00,55.00,8.61,2.69,0.12,0.10,,2.26,2713.33
05/31/2015 03:00:00,24.30,6.42,37.00,46.10,8.60,2.35,0.10,0.14,,2.26,2672.92
05/31/2015 06:00:00,24.30,6.42,37.00,37.60,8.55,1.74,0.09,0.21,,2.34,2597.08
05/31/2015 09:00:00,24.50,6.43,38.00,47.70,8.63,2.23,0.09,0.98,,2.15,1857.50
05/31/2015 12:00:00,24.40,6.45,36.00,73.90,8.56,2.98,0.13,1.11,,2.43,3286.25
05/31/2015 15:00:00,25.90,6.54,36.00,148.50,8.46,5.59,0.38,1.06,,2.22,3872.08
05/31/2015 18:00:00,25.60,6.45,34.00,174.90,8.64,7.01,0.42,1.13,,2.51,3805.00
05/31/2015 19:36:00,25.10,6.43,46.00,134.90,8.63,5.23,0.32,1.06,,2.10,13533.30
05/31/2015 21:13:00,24.80,6.43,47.00,141.90,8.89,4.93,0.34,0.06,,2.09,13141.70
06/01/2015 00:00:00,24.00,6.31,36.00,167.10,8.57,6.19,0.41,0.07,,2.20,13691.70
06/01/2015 03:00:00,23.90,6.26,34.00,147.40,8.61,5.42,0.37,0.07,,2.09,14412.50
06/01/2015 06:00:00,23.90,6.26,32.00,156.60,8.87,4.28,0.32,0.09,,2.22,13245.80
06/01/2015 09:00:00,25.80,6.38,32.00,114.70,8.75,3.96,0.29,0.17,,2.25,13741.70
06/01/2015 12:00:00,28.90,6.55,35.00,94.40,8.47,3.63,0.26,0.14,,2.25,2475.83
06/01/2015 15:00:00,29.00,6.45,33.00,102.40,8.73,3.42,0.29,0.16,,2.33,2125.83
06/01/2015 18:00:00,27.30,6.57,35.00,99.40,8.56,3.74,0.25,0.13,,2.25,2315.83
06/01/2015 21:00:00,26.00,6.38,37.00,112.10,8.83,3.72,0.16,0.09,,1.95,2664.58
06/02/2015 00:00:00,25.40,6.38,46.00,93.40,8.72,3.44,0.24,0.09,,1.93,2010.00
06/02/2015 03:00:00,25.10,6.35,43.00,91.00,8.78,3.50,0.19,0.10,,1.91,2141.67
06/02/2015 06:00:00,25.30,6.36,42.00,82.40,8.71,3.01,0.16,0.09,,1.95,2067.08
06/02/2015 09:00:00,25.40,6.74,40.00,83.30,8.57,2.91,0.19,0.09,,1.25,2347.08
06/02/2015 12:00:00,30.30,6.64,56.00,67.90,8.46,2.11,0.19,0.09,0.41,3.26,12962.50
06/02/2015 15:00:00,30.00,6.63,57.00,64.10,8.67,2.30,0.18,0.09,0.66,3.56,2642.08
06/02/2015 18:00:00,27.60,6.50,55.00,68.10,8.47,1.90,0.19,0.09,0.84,3.23,12983.30
06/02/2015 21:00:00,26.10,6.45,54.00,59.40,8.80,1.79,0.18,0.09,0.88,3.04,2009.17
06/03/2015 00:00:00,25.20,6.44,53.00,65.90,8.55,1.77,0.19,0.09,0.86,3.43,2293.33
06/03/2015 03:00:00,25.10,6.38,52.00,63.60,8.64,1.79,0.19,0.09,0.63,3.31,2212.08
06/03/2015 06:00:00,25.00,6.37,49.00,57.90,8.81,1.89,0.18,0.09,0.52,3.90,1905.00
06/03/2015 09:00:00,26.70,6.48,50.00,58.50,8.86,2.03,0.18,0.09,0.89,3.69,1834.17
06/03/2015 12:00:00,28.90,6.64,54.00,58.70,8.82,1.84,0.19,0.09,0.67,3.69,2017.92
06/03/2015 15:00:00,29.20,6.71,59.00,57.20,8.52,2.15,0.19,0.09,0.78,2.68,1882.50
06/03/2015 18:00:00,27.50,6.58,61.00,56.20,8.91,1.71,0.19,0.09,0.91,2.79,2085.83
06/03/2015 21:00:00,26.10,6.51,55.00,57.20,8.47,1.88,0.18,0.09,0.61,3.70,2070.00
06/04/2015 00:00:00,25.50,6.50,51.00,48.50,8.81,2.13,0.19,0.09,0.24,3.74,2194.17
06/04/2015 03:00:00,24.80,6.47,47.00,51.60,8.55,1.89,0.19,0.09,0.45,3.59,2195.42
06/04/2015 06:00:00,24.40,6.44,44.00,50.50,8.75,2.31,0.18,0.09,0.36,3.57,1857.92
06/04/2015 18:00:00,23.00,6.34,29.00,340.80,8.51,,,0.09,0.36,3.74,3940.83
06/04/2015 21:00:00,23.30,6.41,27.00,251.20,8.70,4.52,,0.09,0.36,4.00,3040.83
06/05/2015 00:00:00,23.00,6.39,26.00,174.50,8.89,4.61,,0.09,0.36,3.74,2955.00
06/05/2015 03:00:00,23.10,6.45,43.00,60.40,8.63,2.73,0.20,0.09,,3.18,13245.80
06/05/2015 06:00:00,23.10,6.50,43.00,49.70,8.47,1.65,0.11,0.09,0.60,5.69,13579.20
06/05/2015 09:00:00,23.60,6.56,44.00,62.70,8.47,1.93,0.11,0.09,0.38,5.62,13445.80
06/05/2015 12:00:00,25.40,6.66,48.00,71.20,8.59,2.27,0.12,0.09,0.22,4.66,13391.70
06/05/2015 15:00:00,24.50,6.58,52.00,81.30,8.45,2.21,0.15,0.09,0.15,5.55,13262.50
06/05/2015 18:00:00,23.90,6.56,48.00,80.60,8.84,2.17,0.16,0.10,0.20,4.91,13279.20
06/05/2015 21:00:00,23.70,6.51,48.00,74.40,8.85,2.25,0.15,0.09,0.27,4.06,13462.50
06/06/2015 00:00:00,23.50,6.48,50.00,71.90,8.77,2.04,0.15,0.09,0.24,4.67,14029.20
06/06/2015 03:00:00,23.60,6.46,50.00,67.10,8.85,2.15,0.14,0.11,0.37,4.01,12908.30
06/06/2015 06:00:00,23.50,6.47,48.00,62.70,8.73,1.46,0.13,0.09,0.42,6.74,13387.50
06/06/2015 09:00:00,23.60,6.50,47.00,63.40,8.66,1.86,0.12,0.09,0.48,4.05,13666.70
06/06/2015 12:00:00,24.90,6.58,48.00,62.20,8.84,2.08,0.11,0.09,0.51,6.03,13725.00
06/06/2015 15:00:00,24.60,6.61,50.00,62.60,8.88,1.85,0.12,0.09,0.43,6.61,13416.70
06/06/2015 18:00:00,23.90,6.57,50.00,64.80,8.90,1.59,0.11,0.10,0.45,5.14,13325.00
06/06/2015 21:00:00,23.30,6.54,49.00,64.20,8.66,2.11,0.13,0.09,0.42,5.70,13041.70
06/07/2015 00:00:00,23.30,6.56,47.00,51.90,8.86,1.81,0.11,0.09,0.48,3.63,13220.80
06/07/2015 03:00:00,23.20,6.56,48.00,51.20,8.50,1.65,0.09,0.09,0.47,4.92,13466.70
06/07/2015 06:00:00,23.40,6.55,45.00,56.80,8.89,2.00,0.09,0.09,0.50,9.13,13600.00
06/07/2015 09:00:00,25.40,6.62,43.00,52.20,8.60,1.82,0.09,0.09,0.42,7.03,13762.50
06/07/2015 12:00:00,28.80,6.71,45.00,45.00,8.69,1.99,0.09,0.09,0.35,6.07,13708.30
06/07/2015 15:00:00,29.70,6.72,46.00,39.50,8.91,1.94,0.08,0.09,0.31,8.66,14062.50
06/07/2015 18:00:00,28.00,6.66,37.00,32.30,8.48,1.84,0.07,0.09,0.05,9.65,14045.80
06/07/2015 21:00:00,26.30,6.55,39.00,32.20,8.88,1.63,0.07,0.09,0.13,7.97,13270.80
06/08/2015 00:00:00,25.70,6.51,39.00,35.50,8.78,1.43,0.06,0.09,0.24,7.26,14366.70
06/08/2015 03:00:00,25.10,6.48,39.00,38.50,8.78,1.62,0.06,0.09,0.10,8.17,13625.00
06/08/2015 06:00:00,25.20,6.49,36.00,36.60,8.84,1.49,0.07,0.09,0.15,8.57,13287.50
06/08/2015 09:00:00,27.20,6.68,46.00,35.30,8.64,1.42,0.07,0.09,0.16,8.33,14108.30
06/08/2015 12:00:00,30.20,6.89,62.00,37.10,8.84,1.62,0.06,0.09,0.65,7.66,14670.80
06/08/2015 15:00:00,30.10,6.91,63.00,37.60,8.84,1.95,0.06,0.09,0.77,11.28,14012.50
06/08/2015 18:00:00,27.80,6.74,53.00,30.60,8.80,1.85,0.07,0.09,0.78,8.89,13987.50
06/08/2015 21:00:00,26.20,6.69,34.00,29.80,8.82,2.23,0.06,0.09,0.35,5.39,13179.20
06/09/2015 00:00:00,25.60,6.66,32.00,57.40,8.78,4.73,0.19,0.09,,6.58,13862.50
06/09/2015 03:00:00,25.50,6.61,38.00,42.70,8.58,3.43,0.10,0.09,,6.38,14400.00
06/09/2015 06:00:00,25.30,6.58,38.00,30.70,8.88,2.53,0.07,0.09,0.36,6.98,15433.30
06/09/2015 09:00:00,27.20,6.70,40.00,31.60,8.91,2.40,0.06,0.09,0.27,7.89,14316.70
06/09/2015 12:00:00,29.50,6.78,47.00,28.50,8.88,2.19,0.06,0.09,0.52,8.97,14712.50
06/09/2015 15:00:00,30.00,6.77,56.00,27.40,8.79,1.49,0.06,0.09,0.90,7.23,15037.50
06/09/2015 18:00:00,28.50,6.73,52.00,25.80,8.79,1.33,0.05,0.09,0.96,7.45,15337.50
06/09/2015 21:00:00,26.30,6.66,31.00,23.70,8.75,1.93,0.06,0.09,0.11,9.26,13950.00
06/10/2015 00:00:00,25.70,6.64,31.00,28.60,8.58,3.20,0.06,0.09,,11.31,14241.70
06/10/2015 03:00:00,25.40,6.61,42.00,60.90,8.76,4.60,0.33,0.09,,9.57,14420.80
06/10/2015 06:00:00,25.40,6.57,42.00,32.20,8.61,3.04,0.10,0.09,,8.71,16600.00
06/10/2015 09:00:00,27.40,6.65,45.00,25.00,8.50,1.88,0.06,0.09,0.21,9.93,14766.70
06/10/2015 12:00:00,30.50,6.78,46.00,23.90,8.81,2.37,0.06,0.09,0.10,9.79,15441.70
06/10/2015 15:00:00,28.20,6.67,55.00,23.40,8.79,1.17,0.04,0.09,1.21,6.40,14220.80
06/10/2015 18:00:00,27.40,6.61,55.00,34.10,8.56,1.06,0.04,0.09,1.03,14.89,14133.30
06/10/2015 21:00:00,26.50,6.58,47.00,24.90,8.59,1.65,0.06,0.09,0.34,6.03,14083.30
06/11/2015 00:00:00,26.20,6.57,31.00,22.20,8.64,1.86,0.05,0.09,0.35,5.58,14241.70
06/11/2015 03:00:00,26.10,6.54,35.00,20.70,8.73,1.99,0.05,0.09,0.27,6.88,14866.70
06/11/2015 06:00:00,26.00,6.53,45.00,18.40,8.53,1.78,0.04,0.09,0.53,10.58,15000.00
06/11/2015 09:00:00,28.30,6.66,43.00,17.00,8.89,1.95,0.04,0.09,0.12,6.83,14583.30
06/11/2015 12:00:00,29.10,6.71,53.00,19.50,8.70,1.44,0.04,0.09,0.73,11.24,16495.80
06/11/2015 15:00:00,27.40,6.68,44.00,72.10,8.88,3.49,,0.09,0.73,11.37,17225.00
06/11/2015 18:00:00,26.70,6.62,45.00,58.50,8.50,5.86,0.24,0.09,,12.35,15900.00
06/11/2015 21:00:00,25.60,6.58,31.00,51.90,8.93,5.05,0.13,0.09,,9.23,14800.00
06/12/2015 00:00:00,25.40,6.51,28.00,39.50,8.62,3.71,0.09,0.09,,8.82,16054.20
06/12/2015 03:00:00,25.00,6.44,28.00,32.70,8.54,3.11,0.08,0.09,0.19,9.49,15550.00
06/12/2015 06:00:00,24.90,6.40,28.00,29.90,8.45,2.57,0.07,0.09,0.20,7.81,15641.70
06/12/2015 09:00:00,26.80,6.53,30.00,29.40,8.65,2.76,0.07,0.09,0.15,7.43,15583.30
06/12/2015 12:00:00,29.00,6.72,32.00,28.60,8.54,2.30,0.07,0.09,0.10,9.09,15950.00
06/12/2015 15:00:00,28.00,6.69,42.00,27.70,8.51,2.12,0.07,0.09,0.31,9.65,15058.30
06/12/2015 18:00:00,26.40,6.56,49.00,28.20,8.92,1.26,0.06,0.09,0.89,12.53,15170.80
06/12/2015 21:00:00,25.60,6.53,48.00,35.30,8.88,1.30,0.07,0.09,0.78,41.85,16204.20
06/13/2015 00:00:00,24.70,6.53,42.00,225.30,8.70,1.93,0.33,0.09,,37.67,17362.50
06/13/2015 03:00:00,24.50,6.44,37.00,266.40,8.60,6.25,,0.09,,38.72,17662.50
06/13/2015 06:00:00,24.50,6.44,41.00,99.20,8.75,3.81,0.45,0.09,,36.00,17454.20
06/13/2015 09:00:00,25.70,6.48,42.00,53.50,8.83,2.00,0.17,0.09,,36.53,21112.50
06/13/2015 12:00:00,29.20,6.61,44.00,41.50,8.85,1.78,0.10,0.09,0.37,40.76,17058.30
06/13/2015 15:00:00,28.00,6.61,49.00,37.50,8.85,1.13,0.09,0.09,0.71,38.67,17208.30
06/13/2015 18:00:00,26.80,6.56,46.00,44.50,8.48,1.34,0.08,0.09,0.51,40.28,15783.30
06/13/2015 21:00:00,25.90,6.47,43.00,37.60,8.77,1.28,0.08,0.09,0.46,35.98,17450.00
06/14/2015 00:00:00,25.40,6.45,41.00,33.90,8.82,1.68,0.07,0.09,0.59,36.58,16979.20
06/14/2015 03:00:00,25.10,6.42,41.00,35.90,8.74,1.68,0.06,0.09,0.63,35.21,15858.30
06/14/2015 06:00:00,25.10,6.44,42.00,37.00,8.54,1.25,0.06,0.09,0.52,35.01,18575.00
06/14/2015 09:00:00,26.60,6.54,43.00,39.60,8.80,1.65,0.07,0.09,0.70,35.79,18587.50
06/14/2015 12:00:00,30.20,6.67,41.00,42.30,8.82,1.32,0.08,0.09,0.53,3.57,2505.83
06/14/2015 15:00:00,31.10,6.72,37.00,29.50,8.51,1.71,0.08,0.09,0.29,4.00,3194.58
06/14/2015 18:00:00,28.90,6.58,41.00,28.70,8.56,1.63,0.06,0.09,0.26,3.12,2450.42
06/14/2015 21:00:00,27.60,6.55,34.00,25.50,8.79,1.50,0.05,0.09,0.24,3.47,1749.58
06/15/2015 00:00:00,27.40,6.54,32.00,24.00,8.61,1.30,0.05,0.09,0.43,3.62,1731.67
06/15/2015 03:00:00,26.60,6.47,32.00,23.00,8.49,1.54,0.05,0.09,0.50,3.47,1737.92
06/15/2015 06:00:00,26.10,6.45,32.00,24.30,8.56,1.62,0.04,0.09,0.17,4.23,1853.33
06/15/2015 09:00:00,27.40,6.54,32.00,25.00,8.85,1.52,0.05,0.09,0.37,4.86,1895.83
06/15/2015 12:00:00,30.40,6.74,35.00,25.50,8.49,1.41,0.05,0.09,0.70,4.06,1848.33
06/15/2015 15:00:00,31.90,6.77,36.00,23.20,8.51,1.12,0.05,0.09,0.15,4.08,1825.83
06/15/2015 18:00:00,30.60,6.71,37.00,20.00,8.86,1.40,0.05,0.09,0.44,4.16,1792.92
06/15/2015 21:00:00,28.60,6.61,37.00,20.00,8.56,0.92,0.04,0.09,0.78,4.05,1744.58
06/16/2015 00:00:00,28.00,6.60,34.00,20.30,8.81,1.06,0.04,0.09,0.48,4.25,1779.17
06/16/2015 03:00:00,27.00,6.55,34.00,19.60,8.71,1.25,0.04,0.09,0.49,3.94,1780.83
06/16/2015 06:00:00,27.30,6.55,34.00,18.90,8.86,1.29,0.03,0.09,0.28,4.78,1746.67
06/16/2015 09:00:00,28.50,6.63,34.00,20.80,8.72,1.52,0.04,0.09,0.43,4.92,1829.17
06/16/2015 12:00:00,31.90,6.77,37.00,22.60,8.67,1.37,0.04,0.09,0.43,4.63,1871.67
06/16/2015 15:00:00,32.80,6.80,37.00,18.90,8.71,1.56,0.04,0.09,0.51,4.78,1884.17
06/16/2015 18:00:00,32.00,6.76,39.00,17.30,8.51,1.35,0.04,0.09,0.41,4.64,1718.33
06/16/2015 21:00:00,29.40,6.64,38.00,18.10,8.90,0.85,0.04,0.09,0.50,5.24,1815.42
06/16/2015 23:54:00,,,,,,0.25,0.00,0.03,0.03,,0.00
06/17/2015 00:00:00,28.90,6.61,38.00,16.40,8.62,1.14,0.03,0.09,0.82,4.84,1734.17
06/17/2015 00:04:00,,,,,,,,,,,
06/17/2015 00:14:00,,,,,,,,,,,
06/17/2015 00:24:00,,,,,,,,,,,
06/17/2015 00:34:00,,,,,,,,,,,
06/17/2015 00:44:00,,,,,,,,,,,
06/17/2015 00:54:00,,,,,,,,,,,
06/17/2015 01:04:00,,,,,,,,,,,
06/17/2015 01:14:00,,,,,,,,,,,
06/17/2015 01:24:00,,,,,,,,,,,
06/17/2015 01:34:00,,,,,,,,,,,
06/17/2015 01:44:00,,,,,,,,,,,
06/17/2015 01:54:00,,,,,,,,,,,
06/17/2015 02:04:00,,,,,,,,,,,
06/17/2015 02:14:00,,,,,,,,,,,
06/17/2015 02:24:00,,,,,,,,,,,
06/17/2015 02:34:00,,,,,,,,,,,
06/17/2015 02:44:00,,,,,,,,,,,
06/17/2015 02:54:00,,,,,,,,,,,
06/17/2015 03:00:00,27.50,6.57,37.00,17.60,8.65,1.23,0.03,0.09,0.36,4.56,1853.33
06/17/2015 03:04:00,,,,,,,,,,,
06/17/2015 03:14:00,,,,,,,,,,,
06/17/2015 03:24:00,,,,,,,,,,,
06/17/2015 03:34:00,,,,,,,,,,,
06/17/2015 03:44:00,,,,,,,,,,,
06/17/2015 03:54:00,,,,,,,,,,,
06/17/2015 04:04:00,,,,,,,,,,,
06/17/2015 04:14:00,,,,,,,,,,,
06/17/2015 04:24:00,,,,,,,,,,,
06/17/2015 04:34:00,,,,,,,,,,,
06/17/2015 04:44:00,,,,,,,,,,,
06/17/2015 04:54:00,,,,,,,,,,,
06/17/2015 05:04:00,,,,,,,,,,,
06/17/2015 05:14:00,,,,,,,,,,,
06/17/2015 05:24:00,,,,,,,,,,,
06/17/2015 05:34:00,,,,,,,,,,,
06/17/2015 05:44:00,,,,,,,,,,,
06/17/2015 05:54:00,,,,,,,,,,,
06/17/2015 06:00:00,27.90,6.57,36.00,20.30,8.71,1.30,0.04,0.09,0.32,5.15,1775.00
06/17/2015 06:04:00,,,,,,,,,,,
06/17/2015 06:14:00,,,,,,,,,,,
06/17/2015 06:24:00,,,,,,,,,,,
06/17/2015 06:34:00,,,,,,,,,,,
06/17/2015 06:44:00,,,,,,,,,,,
06/17/2015 06:54:00,,,,,,,,,,,
06/17/2015 07:04:00,,,,,,,,,,,
06/17/2015 07:14:00,,,,,,,,,,,
06/17/2015 07:24:00,,,,,,,,,,,
06/17/2015 07:34:00,,,,,,,,,,,
06/17/2015 12:00:00,28.90,6.84,36.00,21.00,8.90,1.32,0.04,0.09,0.31,5.14,1723.00
06/17/2015 15:00:00,30.70,6.68,54.00,34.50,8.69,1.11,,0.18,0.84,2.20,3457.08
06/17/2015 18:00:00,31.90,6.73,32.00,65.20,8.68,0.71,,0.18,0.60,3.01,3042.50
06/17/2015 21:00:00,27.90,6.12,31.00,29.50,8.80,1.27,,0.19,0.78,1.94,1735.00
06/18/2015 00:00:00,27.40,6.30,30.00,25.30,8.71,1.34,,0.20,0.28,1.73,1896.67
06/18/2015 03:00:00,26.10,6.10,29.00,24.00,8.84,1.33,,0.17,0.36,1.75,1763.33
06/18/2015 06:00:00,26.50,6.37,30.00,20.50,8.72,1.30,,0.19,0.20,1.81,1793.33
06/18/2015 09:00:00,28.20,6.23,28.00,24.60,8.69,1.15,,0.18,0.28,2.07,1806.67
06/18/2015 12:00:00,27.60,8.65,,,8.69,1.34,,0.18,0.37,1.40,1582.08
06/18/2015 15:00:00,27.00,6.49,30.00,16.20,8.76,1.30,0.03,0.09,0.22,1.93,1460.42
06/18/2015 18:00:00,29.40,6.24,,,8.71,1.53,0.02,0.09,0.14,1.58,1857.92
06/18/2015 21:00:00,31.20,7.84,,,8.86,1.64,0.01,0.09,0.16,1.46,1488.33
06/19/2015 00:00:00,31.10,8.33,,,8.79,1.36,0.01,0.10,0.19,1.46,1474.17
06/19/2015 03:00:00,30.90,8.26,,,8.79,1.50,0.01,0.10,0.24,1.46,1471.67
06/19/2015 06:00:00,30.80,7.06,,,8.81,1.88,0.01,0.10,0.20,1.47,1494.58
06/19/2015 09:00:00,30.80,7.09,,,8.78,1.64,0.01,0.10,0.28,1.44,1478.75
06/19/2015 12:00:00,30.60,7.05,33.00,39.60,8.80,1.65,0.02,0.09,0.70,4.49,1858.67
06/19/2015 15:00:00,30.80,6.69,37.00,20.10,8.57,1.56,0.01,0.09,0.76,4.06,1744.58
06/19/2015 18:00:00,31.20,6.78,36.00,23.30,8.56,1.14,0.02,0.10,0.17,4.08,1835.67
06/19/2015 21:00:00,26.50,7.29,82.00,17.90,8.85,1.34,0.00,0.09,0.87,,1862.08
06/20/2015 00:00:00,25.90,6.63,39.00,20.50,8.68,1.47,0.01,0.09,0.43,1.88,1802.50
06/20/2015 03:00:00,25.40,6.41,34.00,18.90,8.83,1.44,0.01,0.09,0.19,,1692.50
06/20/2015 06:00:00,25.10,6.36,33.00,19.60,8.67,1.62,0.01,0.09,0.12,,1717.92
06/20/2015 09:00:00,25.50,6.54,36.00,19.70,8.73,1.54,0.01,0.10,0.16,1.67,1811.70
06/20/2015 12:00:00,27.30,6.54,37.00,15.60,8.88,1.44,0.01,0.09,0.19,1.91,2076.67
06/20/2015 15:00:00,30.90,6.87,31.00,67.60,8.89,1.93,0.02,0.09,0.07,1.85,1959.17
06/20/2015 18:00:00,28.90,6.57,36.00,17.60,8.83,1.59,0.02,0.09,0.07,1.77,1740.42
06/20/2015 21:00:00,27.10,6.35,37.00,16.10,8.86,1.34,0.02,0.09,0.11,1.73,1714.17
06/21/2015 00:00:00,26.60,6.28,34.00,15.80,8.67,1.45,0.02,0.09,0.16,1.73,1754.58
06/21/2015 03:00:00,26.00,6.26,33.00,16.90,8.80,1.55,0.02,0.09,0.36,1.71,1709.58
06/21/2015 06:00:00,25.60,6.27,32.00,17.60,8.90,1.32,0.02,0.09,0.12,1.75,1712.50
06/21/2015 09:00:00,28.00,6.46,31.00,16.30,8.65,1.46,0.02,0.09,,1.97,1851.25
06/21/2015 12:00:00,32.10,6.85,32.00,17.80,8.82,1.40,0.03,0.09,,1.94,1920.00
06/21/2015 15:00:00,32.80,6.83,32.00,17.60,8.87,1.67,0.02,0.09,,1.82,1922.92
06/21/2015 18:00:00,28.30,6.49,34.00,16.50,8.65,1.60,0.03,0.09,,1.79,1805.42
06/21/2015 21:00:00,27.80,6.44,35.00,17.00,8.66,1.67,0.02,0.10,0.23,1.78,2666.25
06/22/2015 00:00:00,26.90,6.23,34.00,,8.83,1.74,0.03,0.09,,1.95,1891.25
06/22/2015 03:00:00,26.00,6.20,33.00,,8.83,1.81,0.02,0.09,,1.89,1766.25
06/22/2015 06:00:00,26.30,6.32,35.00,15.30,8.94,1.43,0.02,0.09,0.27,1.79,1982.10
06/22/2015 09:00:00,27.90,6.51,32.00,19.20,8.82,1.29,0.03,0.09,0.22,2.09,1984.17
06/22/2015 12:00:00,30.50,6.62,32.00,16.30,8.68,1.67,0.02,0.09,0.25,1.98,1922.08
06/22/2015 15:00:00,32.00,6.89,32.00,16.00,8.70,1.55,0.02,0.09,0.29,1.94,1957.50
06/22/2015 18:00:00,28.80,6.57,35.00,15.50,8.93,1.19,0.02,0.09,0.29,1.87,1815.83
06/22/2015 21:00:00,26.70,6.43,36.00,13.50,8.85,1.37,0.02,0.09,0.41,1.81,1760.42
06/23/2015 00:00:00,26.20,6.37,33.00,22.50,8.90,2.85,0.03,0.09,0.30,1.89,1822.08
06/23/2015 03:00:00,25.90,6.31,33.00,26.70,8.94,4.62,0.04,0.09,0.33,2.03,1974.17
06/23/2015 06:00:00,25.80,6.29,33.00,26.80,8.76,4.13,0.04,0.09,0.27,2.10,2013.33
06/23/2015 09:00:00,28.00,6.49,31.00,21.30,8.77,3.41,0.03,0.09,0.25,2.22,1995.42
06/23/2015 12:00:00,30.70,6.61,33.00,20.50,8.90,3.09,0.03,0.09,0.31,2.14,2127.08
06/23/2015 15:00:00,29.80,6.60,33.00,16.60,8.80,2.33,0.03,0.09,0.30,1.93,2264.58
06/23/2015 18:00:00,29.50,6.43,34.00,18.20,8.93,2.02,0.02,0.09,0.30,1.99,2028.75
06/23/2015 21:00:00,27.30,6.34,34.00,15.30,8.90,1.99,0.02,0.09,0.43,1.90,1976.67
06/24/2015 00:00:00,26.30,6.30,33.00,17.10,8.86,1.95,0.02,0.09,0.29,1.85,1955.83
06/24/2015 03:00:00,25.80,6.33,34.00,15.60,8.68,2.02,0.02,0.09,0.34,1.84,2179.17
06/24/2015 06:00:00,25.80,6.35,33.00,12.80,8.78,1.70,0.02,0.09,0.31,1.95,3007.92
06/24/2015 09:00:00,27.10,6.39,34.00,16.40,8.77,1.60,0.02,0.09,0.32,2.15,2174.58
06/24/2015 12:00:00,30.70,6.73,34.00,15.70,8.86,1.87,0.02,0.09,0.30,2.01,2287.08
06/24/2015 15:00:00,30.50,6.65,39.00,14.00,8.78,1.66,0.02,0.09,0.28,2.10,
06/24/2015 18:00:00,28.40,6.45,36.00,14.20,8.70,1.68,0.02,0.09,0.38,2.17,
06/24/2015 21:00:00,27.20,6.36,34.00,12.60,8.85,2.02,0.02,0.09,0.34,2.08,2155.83
06/25/2015 00:00:00,26.60,6.29,28.00,17.50,8.84,1.94,0.02,0.09,0.39,2.13,2204.17
06/25/2015 03:00:00,26.20,6.33,28.00,13.00,8.80,1.95,0.02,0.09,0.34,2.04,2102.92
06/25/2015 06:00:00,26.20,6.34,32.00,12.20,8.89,1.91,0.02,0.09,0.37,2.09,2191.25
06/25/2015 09:00:00,28.10,6.51,34.00,12.20,8.67,1.44,0.02,0.09,0.36,2.24,2269.58
06/25/2015 12:00:00,31.70,6.75,34.00,12.40,8.85,1.69,0.02,0.09,0.36,2.24,2294.58
06/25/2015 15:00:00,32.70,6.77,35.00,13.40,8.87,1.54,0.02,0.09,0.28,2.12,12791.70
06/25/2015 18:00:00,30.10,6.42,38.00,13.30,8.80,1.39,0.02,0.09,0.33,2.26,12875.00
06/25/2015 21:00:00,28.30,6.36,35.00,10.50,8.77,1.38,0.02,0.09,0.41,2.41,2268.75
06/26/2015 00:00:00,27.00,6.30,36.00,,8.87,1.39,0.02,0.09,0.32,2.15,2084.17
06/26/2015 03:00:00,25.90,6.25,37.00,,8.70,1.44,0.02,0.08,0.36,2.11,2119.58
06/26/2015 06:00:00,25.80,6.47,36.00,14.40,8.65,1.45,0.03,0.09,0.46,2.42,2395.50
06/26/2015 09:00:00,26.90,6.47,35.00,14.40,8.67,1.41,0.03,0.09,0.35,2.15,2234.55
06/26/2015 12:00:00,29.90,6.64,35.00,12.50,8.47,1.55,0.03,0.09,0.42,2.03,2154.55
06/26/2015 15:00:00,28.50,6.55,35.00,12.30,8.78,1.26,0.02,0.09,0.40,2.52,2163.46
06/26/2015 18:00:00,26.40,6.54,37.00,15.20,8.90,1.46,0.03,0.09,0.54,2.35,2495.23
06/26/2015 21:00:00,30.70,6.67,0.00,11.50,8.68,0.25,0.02,0.09,0.42,2.22,2214.58
06/27/2015 00:00:00,27.50,6.38,40.00,10.30,8.80,0.25,0.02,0.09,0.42,2.39,2114.17
06/27/2015 03:00:00,26.60,6.34,40.00,9.90,8.84,0.83,0.01,0.09,0.50,2.40,2080.83
06/27/2015 06:00:00,26.30,6.35,41.00,7.50,8.66,1.06,0.01,0.09,0.57,2.68,2126.67
06/27/2015 09:00:00,30.70,6.61,36.00,10.90,8.93,1.67,0.02,0.09,0.38,2.99,2240.00
06/27/2015 12:00:00,35.10,7.05,34.00,12.60,8.90,1.53,0.02,0.09,0.35,2.93,2239.58
06/27/2015 15:00:00,36.30,7.26,35.00,10.70,8.76,1.63,0.02,0.09,0.30,2.95,2080.42
